,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,TenureCategory,Tenure_X_MonthlyCharges,HighSpender,MonthlyChargesRatio,SqrtTotalCharges,SqrtMonthlyCharges,AutomaticPayment,AllServicesActivated,TeleServicesActivated,Connected,gender_Female,gender_Male,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
1544,1.0,1.0,0.0,1.3284768459700647,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.2652357311111602,1.8724080187475591,,2.0,1.9396432917320845,1.0,-0.5034093415200767,1.6141938823910966,1.127875093239975,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,No
1545,0.0,0.0,0.0,-1.1543564055232407,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.5078170009072593,-0.9289446467638296,,1.0,-0.925111579579195,0.0,0.3589748607820413,-1.1047748643011712,-0.3514755669576142,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
1546,0.0,0.0,0.0,-0.9915476677204009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.5418246477682784,-0.9547709852517381,,1.0,-0.9446013141399461,0.0,-0.048027972872494426,-1.1973231748790556,-1.6418608037135414,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,No
1547,1.0,1.0,0.0,-1.1543564055232407,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.25253093592873593,-0.8827449124113949,,1.0,-0.8852735318426818,0.0,0.30706567853026523,-0.9689274938834447,0.3481979155432938,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Yes
1548,0.0,1.0,1.0,-0.8694411143682712,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.5598501376501666,-0.9183607856877374,,1.0,-0.9211835824155193,0.0,-0.24888554070847257,-1.070941931233759,-1.6713125528140143,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,No
1549,0.0,0.0,1.0,0.6365397103079959,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,-0.09323073362383937,0.28798469420632145,,2.0,0.31304464112825536,0.0,-0.48385525676675295,0.5352703505833053,0.04588059562551374,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,No
1550,0.0,1.0,1.0,-0.2589083476076223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-1.576236946633701,-0.7938447730278295,,2.0,-0.8002313200258362,0.0,-0.4270507339682447,-0.7628740040224847,-1.6984466502946616,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,No
1551,0.0,0.0,1.0,-0.05539742535407273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5451020095649854,-0.7622864043019564,,2.0,-0.746484298726144,0.0,-0.437827979724684,-0.7001655802606834,-1.6471855636772699,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,No
1552,0.0,0.0,0.0,-1.2764629588753704,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.10668833597527987,-0.9850197890168777,,0.0,-0.9837095700536999,0.0,3.0099405968459334,-1.3366548843638941,0.22345778215146178,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Yes
1553,1.0,1.0,0.0,1.3691790304207745,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.3143961580617634,2.012574406102135,,2.0,2.027583206374592,1.0,-0.5052507438692343,1.6930330148241066,1.1626009180425037,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,No
1554,0.0,0.0,0.0,0.06670912799805705,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,-0.0735665628435983,-0.08893386342643747,,2.0,-0.06524509664561799,0.0,-0.4520478992310381,0.18872121590547603,0.06371002742761873,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,No
1555,0.0,1.0,0.0,0.43302878805444633,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,-0.03259954038476235,0.2330259024116035,,2.0,0.20896344852353943,0.0,-0.47824963040893265,0.4882027177780115,0.10059228570696406,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,No
1556,0.0,0.0,1.0,0.6772418947587059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.5336312432765113,-0.575340639087736,,2.0,-0.5838051156469233,0.0,-0.4883479706315844,-0.39007203074309404,-1.6286062835322972,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,No
1557,1.0,0.0,0.0,-1.2764629588753704,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.27874983030239087,-0.9827656198221725,,0.0,-0.9814558011892959,0.0,3.0099405968459334,-1.3243476504213603,0.3702265265701593,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Yes
1558,0.0,1.0,1.0,-0.7066323765654315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.546740690463339,-0.8932214320972628,,2.0,-0.8848657070005516,0.0,-0.3078509356327034,-0.9973350288018227,-1.649852910799394,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,No
1559,0.0,0.0,0.0,-0.8287389299175613,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.38362540779701093,-0.6171179081629398,,1.0,-0.6072657763021004,0.0,-0.25569665639004685,-0.45251550293554577,0.4571986907431926,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Yes
1560,1.0,1.0,0.0,1.6133921371250342,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.3930528411827285,2.3906522507493135,,2.0,2.37826964167586,1.0,-0.5102025837813996,1.89701904548305,1.2176614227887677,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,No
1561,0.0,1.0,0.0,-0.2589083476076223,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.4803075807998639,-0.12283227445919506,,2.0,-0.09984581483056369,0.0,-0.41894049400232125,0.15433617416455905,0.5358275489436933,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,No
1562,0.0,1.0,1.0,1.3284768459700647,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.7965729941820772,1.5454246758470322,,2.0,1.5406188804056942,1.0,-0.5047944693752245,1.4224807271764885,0.783604335110732,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,No
1563,0.0,1.0,1.0,1.4505833993221944,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-1.569682223040287,-0.46027066876754535,,2.0,-0.44911559541706303,0.0,-0.50615558598216,-0.23200090794567665,-1.6875509958890715,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,No
1564,1.0,1.0,0.0,1.5319877682236143,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.520869951254297,2.2971149633080685,,2.0,2.4012366196274058,1.0,-0.5070034829672339,1.8476528605517972,1.3058661361236217,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,No
1565,0.0,0.0,0.0,0.4737309725051563,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.076787427800515,0.8646226424899639,,2.0,0.8767873597445174,0.0,-0.4779804174965494,0.979227854926837,0.9924243168274066,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,No
1566,0.0,0.0,1.0,-1.2764629588753704,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.5455066615693883,-0.9935641636787128,,0.0,-0.99225242727306,0.0,3.0099405968459334,-1.388087795116239,-0.38990048894080154,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Yes
1567,0.0,1.0,0.0,-0.09609960980478266,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.878507039099749,0.2154648509709475,,2.0,0.19726531489401372,0.0,-0.44247029131135723,0.4729455379600593,0.8456359513197409,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Yes
1568,0.0,0.0,0.0,-1.2357607744246606,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.016560886565840784,-0.9652045683815165,,0.0,-0.9558057650658404,0.0,1.5135840981305977,-1.2402864262713054,0.14439468364418814,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Yes
1569,0.0,0.0,0.0,-0.7473345610161414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5352699241748649,-0.8969139759209707,,2.0,-0.8913694400092603,0.0,-0.29546689294463796,-1.0076364309767853,-1.6312506782375187,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,No
1570,0.0,0.0,0.0,-1.2764629588753704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5336312432765113,-1.0065095353397344,,0.0,-1.0051954998943518,0.0,3.0099405968459334,-1.4919589705520604,-1.6286062835322972,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No
1571,0.0,0.0,0.0,-0.7880367454668513,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.09521756968680599,-0.6345716182133716,,2.0,-0.6224840822531714,0.0,-0.2771905599786003,-0.47957017590437295,0.21348191318680376,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,No
1572,0.0,1.0,1.0,1.572689952674324,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.6425369897368539,1.6741699392817682,,2.0,1.6331736551038862,1.0,-0.5100958608914077,1.4993481871336811,0.6646472413237655,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,No
1573,0.0,1.0,1.0,-0.8287389299175613,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.531992562378158,-0.9055871602510744,,1.0,-0.9083692965864794,0.0,-0.273188166288129,-1.032483775491966,-1.6259651196122533,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,No
1574,0.0,0.0,0.0,-0.2589083476076223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.5270765196830978,-0.7596028695463549,,2.0,-0.7834890370331206,0.0,-0.43580911109901416,-0.6950186620118065,-1.6180608947939772,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,No
1575,1.0,1.0,0.0,1.4505833993221944,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.080064789597222,1.9265724842546188,,2.0,1.911031159386841,1.0,-0.5073871971571601,1.644881751577226,0.9948127426754988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Yes
1576,0.0,1.0,0.0,-0.3810149009597521,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,-0.2374346526789421,-0.43687024569870064,,2.0,-0.42155522187520805,0.0,-0.40060738395222484,-0.20193230616303184,-0.08749078773860815,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,No
1577,0.0,0.0,0.0,-0.8287389299175613,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.546740690463339,-0.901314972920157,,1.0,-0.9106874588470092,0.0,-0.2899746576176113,-1.0201264647773576,-1.649852910799394,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,No
1578,0.0,1.0,1.0,1.3691790304207745,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.5483793713616925,-0.4252559072764575,,2.0,-0.4473125803255399,0.0,-0.50763810766837,-0.18723426249113276,-1.652523585869409,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,No
1579,0.0,1.0,1.0,0.5144331569558662,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.5606029448191819,0.6412237411556533,,2.0,0.6155004227312764,0.0,-0.4815467959789253,0.8166425945657069,0.6000592275329637,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,No
1580,0.0,0.0,0.0,-0.014695240903362806,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.3864981175893147,0.5338608826535499,,2.0,0.49094213015854693,0.0,-0.45120684779743014,0.734603391857831,1.2130961897809953,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,No
1581,0.0,0.0,1.0,-1.1543564055232407,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.5848350031298709,-0.9361150516307967,,1.0,-0.929146899069747,0.0,0.39667344259288384,-1.1288897567876013,-0.43046453689455366,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Yes
1582,0.0,1.0,1.0,-0.05539742535407273,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,-0.4226055941928805,-0.3081249822639649,,2.0,-0.2906863764821471,0.0,-0.44179645901758674,-0.04640993008943762,-0.2661458143516026,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,No
1583,0.0,0.0,0.0,1.124965923716515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.5532954140567525,-0.5309227718130207,,2.0,-0.5026909009937532,0.0,-0.496779472562503,-0.32685439232783603,-1.660555704035286,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,No
1584,0.0,1.0,0.0,0.1481134968994769,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.9227514233552921,0.4764117706056337,,2.0,0.46037673146415325,0.0,-0.4615710584026259,0.6895351621157404,0.8787903720227426,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,No
1585,0.0,1.0,1.0,0.026006943547347117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5451020095649854,-0.7665156550767842,,2.0,-0.7292268685644215,0.0,-0.43575800442122564,-0.7083328510711618,-1.6471855636772699,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,No
1586,0.0,0.0,0.0,-1.2764629588753704,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.5405906188743281,-0.9934997588445783,,0.0,-0.9921880338769341,0.0,3.0099405968459334,-1.387665458630162,-0.3848639554619455,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No
1587,0.0,0.0,0.0,-1.2357607744246606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5336312432765113,-1.0003481395408733,,0.0,-0.9964165335558636,0.0,1.5380226003463242,-1.4367609805267805,-1.6286062835322972,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,No
1588,0.0,0.0,0.0,0.1888156813501868,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.2209913468556177,0.6068530280059097,,2.0,0.6458726412372928,0.0,-0.4608550871879423,0.7906761779112488,1.0964108732374371,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,No
1589,1.0,0.0,0.0,-0.5845258232133017,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.2898724414262521,-0.6009952313512861,,2.0,-0.5627055461830264,0.0,-0.343545114058085,-0.42804622433222805,-0.13719649633581107,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,No
1590,0.0,0.0,0.0,-0.3403127165090422,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0325430435449723,0.018321653685441846,,2.0,0.0034411925552668443,0.0,-0.413162879224666,0.2935603459979509,0.960063036411922,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Yes
1591,0.0,0.0,1.0,0.3516244191530265,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.6966134593825175,0.5497688766847554,,2.0,0.5437017860509766,0.0,-0.4729223641384582,0.7469346785236695,0.7067672148640846,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,No
1592,0.0,0.0,0.0,-1.2764629588753704,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.7585351783553352,-0.9963550398245383,,0.0,-0.995042807771846,0.0,3.0099405968459334,-1.4070318818792393,-0.6158163885935545,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Yes
1593,0.0,0.0,0.0,0.6365397103079959,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5500180522600457,-0.5839923551397952,,2.0,-0.6028870253655441,0.0,-0.488695668752492,-0.40275153951387177,-1.655197601374948,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,No
1594,0.0,0.0,0.0,0.3516244191530265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.5483793713616925,-0.6673751470658439,,2.0,-0.661957234078305,0.0,-0.47148486424932173,-0.5321527271136973,-1.652523585869409,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,No
1595,0.0,0.0,1.0,-1.1543564055232407,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.650730394228621,-0.8686831902920431,,1.0,-0.864410071497913,0.0,0.3509574600886809,-0.9325090401610019,0.6710546161107037,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Yes
1596,0.0,0.0,0.0,0.5144331569558662,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.7228323537561724,0.7094069922259751,,2.0,0.7111246159781334,0.0,-0.4802333024827787,0.8673684236004563,0.7270476575856086,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Yes
1597,0.0,0.0,0.0,-0.29961053205833227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5516567331583992,-0.795970132554266,,2.0,-0.8004030357488385,0.0,-0.42052526362867976,-0.7672532113652015,-1.6578749698819377,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,No
1598,0.0,1.0,0.0,1.124965923716515,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,-0.24398937627235592,0.5137451061255613,,2.0,0.5263155690970026,0.0,-0.49964805159898296,0.7189193793226948,-0.09366745151849414,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,No
1599,0.0,0.0,0.0,-1.0729520366218208,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.781824866096896,-0.8197999211840069,,1.0,-0.779324930750317,0.0,0.15463070896475872,-0.8178869998296323,0.7723490829655018,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Yes
1600,0.0,1.0,1.0,1.0435615548150952,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,-0.01457405050287463,0.6894629619223451,,2.0,0.6492640267665863,0.0,-0.4995332091710038,0.8526362096925238,0.11671018364517263,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,No
1601,0.0,0.0,0.0,0.1481134968994769,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.272195106708977,0.13547404697597923,,2.0,0.1536065923207012,0.0,-0.4589682941462254,0.4020302611772618,0.3647303224898822,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,No
1602,0.0,0.0,0.0,-0.29961053205833227,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.8998098907783438,-0.0010856696670680475,,2.0,0.002367969286503019,0.0,-0.41648117398899653,0.27500835444880745,0.8616286864280235,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Yes
1603,0.0,0.0,0.0,-0.6252280076640117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5631274994468733,-0.894702743282355,,2.0,-0.8713001648833768,0.0,-0.3111134215961174,-1.001448593695351,-1.6767115057726723,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,No
1604,0.0,1.0,1.0,1.3691790304207745,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.41312166396737254,1.2324171819536776,,2.0,1.2484231132520547,1.0,-0.5051418375902746,1.227114563004279,0.48134057857816903,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,No
1605,0.0,0.0,0.0,-0.9101432988189812,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,-0.16369401225303737,-0.7521104405087156,,1.0,-0.7467418723106471,0.0,-0.19707435886147143,-0.6807897560416069,-0.018700250788428553,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,No
1606,0.0,1.0,1.0,0.026006943547347117,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.3901801313904248,0.07160591979266444,,2.0,0.10730774050623,0.0,-0.44797927618799677,0.3436189627988348,0.4625753977520897,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,No
1607,0.0,1.0,0.0,0.22951786580089673,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.424187778251444,0.8861982619249996,,2.0,0.7918739347199237,0.0,-0.47036261684822006,0.994405492175452,1.2392896929390937,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,No
1608,0.0,1.0,0.0,-0.5845258232133017,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0538458952235672,-0.26692735669597123,,2.0,-0.2458900372439451,0.0,-0.3560193993083403,0.0003066386907099218,0.9756718224038857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Yes
1609,1.0,0.0,0.0,0.5551353414065762,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.9178353806602316,0.8843090534570559,,2.0,0.8669566346026408,0.0,-0.48273923488970477,0.9930799563676284,0.8751181822939198,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,Yes
1610,0.0,0.0,0.0,-0.5845258232133017,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,-0.2177704818987008,-0.5187931947177021,,2.0,-0.5457056896058075,0.0,-0.3725230113458734,-0.31010052675254707,-0.06902230729460679,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,No
1611,0.0,0.0,0.0,1.2470724770686448,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0079628300696706,1.6546982110951238,,2.0,1.6364577183063038,1.0,-0.5033345690368894,1.4878425500701018,0.9419889270648579,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,No
1612,0.0,0.0,0.0,-1.2764629588753704,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.07555339890656446,-0.9854276862997291,,0.0,-0.98411739489583,0.0,3.0099405968459334,-1.338930315242637,0.19632234825591774,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Yes
1613,0.0,0.0,0.0,-1.2764629588753704,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.7274002412866201,-0.9959471425416868,,0.0,-0.9946349829297155,0.0,3.0099405968459334,-1.4041798905748086,-0.5818052383384438,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Yes
1614,0.0,1.0,1.0,-0.6252280076640117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.5516567331583992,-0.8737067673545291,,2.0,-0.8687458935037189,0.0,-0.3441721290964962,-0.9453103817335231,-1.6578749698819377,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,No
1615,1.0,1.0,0.0,-0.09609960980478266,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.24925357413202878,-0.0785217485747038,,2.0,-0.05000532622917167,0.0,-0.43712776709682843,0.1991560417001198,0.34543608936889597,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,No
1616,0.0,1.0,1.0,0.9214550014629654,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.398373535882192,0.8045544005205805,,2.0,0.8607319396438107,0.0,-0.4927198270704777,0.9365071785427044,0.4692867378013538,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,No
1617,0.0,0.0,0.0,-1.2764629588753704,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.7274002412866201,-0.9959471425416868,,0.0,-0.9946349829297155,0.0,3.0099405968459334,-1.4041798905748086,-0.5818052383384438,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,Yes
1618,1.0,0.0,0.0,-0.2589083476076223,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.7867409087919566,-0.00550813494429914,,2.0,0.00451441582403067,0.0,-0.4210907786074378,0.2707560299159273,0.7761039160482173,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Yes
1619,0.0,0.0,0.0,0.27022005025160667,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,-0.2603761852558903,-0.06675713220614696,,2.0,-0.021157084764800115,0.0,-0.4637722288702667,0.21087678094838244,-0.10915445172219503,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,No
1620,0.0,1.0,1.0,-1.2764629588753704,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.701181346912965,-0.9956036500929699,,0.0,-0.9942915514837113,0.0,3.0099405968459334,-1.4018014552247682,-0.5534414344458366,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,Yes
